fitness,type,group,gen,algo
1.0744725975037053,mean_fitness,1,3,neuro
30.43291462060831,max_fitness,1,4,neuro
2.035838280191569,mean_fitness,1,4,neuro
30.477307611420272,max_fitness,1,5,neuro
2.634578013808624,mean_fitness,1,5,neuro
30.445188974837702,max_fitness,1,6,neuro
2.8202076243622742,mean_fitness,1,6,neuro
30.456169137243542,max_fitness,1,7,neuro
2.558397307827845,mean_fitness,1,7,neuro
30.42849817193721,max_fitness,1,8,neuro
4.051323484172047,mean_fitness,1,8,neuro
30.492283553555268,max_fitness,1,9,neuro
4.5476615222527945,mean_fitness,1,9,neuro
30.466721339558365,max_fitness,1,10,neuro
5.387395956703338,mean_fitness,1,10,neuro
30.479670902793135,max_fitness,1,11,neuro
5.647226704005872,mean_fitness,1,11,neuro
30.42985335676267,max_fitness,1,12,neuro
5.8494857921785295,mean_fitness,1,12,neuro
30.48258783704737,max_fitness,1,13,neuro
5.52607534317818,mean_fitness,1,13,neuro
30.491507613176157,max_fitness,1,14,neuro
7.419550456918044,mean_fitness,1,14,neuro
30.433463647975167,max_fitness,1,15,neuro
7.999067483070654,mean_fitness,1,15,neuro
