

MESSAGE: Pygame initialized for simulation.

RUN: run status: enemy: 3; fitness: -211.66962147412522; player life: 0; enemy life: 100; time: 342
RUN: run status: enemy: 3; fitness: -181.2695792063385; player life: 0; enemy life: 70.0; time: 280

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -209.95346748484116; player life: 0; enemy life: 100; time: 145

RUN: run status: enemy: 3; fitness: -211.66962147412522; player life: 0; enemy life: 100; time: 342

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -211.6520002147609; player life: 0; enemy life: 100; time: 339

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -170.12519006605393; player life: 0; enemy life: 60.0; time: 158

RUN: run status: enemy: 3; fitness: -212.44911685855072; player life: 0; enemy life: 100; time: 505

RUN: run status: enemy: 3; fitness: -181.57379476273343; player life: 0; enemy life: 70.0; time: 326

RUN: run status: enemy: 3; fitness: -161.64609179096604; player life: 0; enemy life: 50.0; time: 338

RUN: run status: enemy: 3; fitness: -211.66962147412522; player life: 0; enemy life: 100; time: 342

RUN: run status: enemy: 3; fitness: -211.6520002147609; player life: 0; enemy life: 100; time: 339

RUN: run status: enemy: 3; fitness: -131.97792283377973; player life: 0; enemy life: 20.0; time: 399

RUN: run status: enemy: 3; fitness: -190.0868502338385; player life: 0; enemy life: 80.0; time: 155

RUN: run status: enemy: 3; fitness: -170.28332711300533; player life: 0; enemy life: 60.0; time: 171

RUN: run status: enemy: 3; fitness: -191.6222819859534; player life: 0; enemy life: 80.0; time: 334

RUN: run status: enemy: 3; fitness: -122.26245297896628; player life: 0; enemy life: 10.0; time: 460

RUN: run status: enemy: 3; fitness: -161.6578912352204; player life: 0; enemy life: 50.0; time: 340

RUN: run status: enemy: 3; fitness: -170.2715968741005; player life: 0; enemy life: 60.0; time: 170

RUN: run status: enemy: 3; fitness: -180.70371626695214; player life: 0; enemy life: 70.0; time: 211

RUN: run status: enemy: 3; fitness: -199.4547756374247; player life: 0; enemy life: 90.0; time: 113

RUN: run status: enemy: 3; fitness: -211.66376495456703; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 3; fitness: -209.95346748484116; player life: 0; enemy life: 100; time: 145

RUN: run status: enemy: 3; fitness: -211.66962147412522; player life: 0; enemy life: 100; time: 342

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -170.12519006605393; player life: 0; enemy life: 60.0; time: 158

RUN: run status: enemy: 3; fitness: -180.09971201449906; player life: 0; enemy life: 70.0; time: 156

RUN: run status: enemy: 3; fitness: -212.49995048451896; player life: 0; enemy life: 100; time: 518

RUN: run status: enemy: 3; fitness: -211.52410276556034; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 3; fitness: -161.64609179096604; player life: 0; enemy life: 50.0; time: 338

RUN: run status: enemy: 3; fitness: -212.45307333857494; player life: 0; enemy life: 100; time: 506

